rank,region_id,region_name,state,city,metro,county_name,current_value,appreciation_pct,appreciation_score,velocity_score,distress_score,pricing_power_score,value_gap_score,composite_score,days_to_pending,price_cut_pct,sale_to_list,value_gap_pct,strategy
87,417467,60958,IL,Hopkins Park,"Kankakee, IL",Kankakee County,106932.15590847726,18.58183071963513,100.0,86.3478462251042,76.61164012677037,,30.19869245661645,68.6316357616982,35.333333333333336,27.425074250404368,,103.1883803667239,Balanced
88,64849,17017,PA,Dalmatia,"Sunbury, PA",Northumberland County,211841.98650836188,5.696403788123452,85.42339484308725,88.66373320981936,52.0173173393412,,66.88365824131138,68.59762072671184,33.666666666666664,23.828737523520413,,257.8132789616582,Balanced
89,87088,66080,KS,Richmond,"Ottawa, KS",Franklin County,220600.15057387503,6.320097234366876,89.45528972251299,86.81102362204724,99.52262473361584,,17.163776552659275,68.59054292616707,35.0,30.77526267001745,,48.24700297326982,Balanced
90,75638,40342,KY,Lawrenceburg,"Frankfort, KY",Anderson County,255456.00971913707,7.568076728798786,97.52291038380896,84.26354793886057,94.67601582945326,,16.47177628687434,68.58685008779943,36.833333333333336,30.06656100120014,,45.3302639594555,Balanced
91,79305,48649,MI,Oakley,"Saginaw, MI",Saginaw County,180237.2395191587,6.9265101103642746,93.37547356327356,88.20055581287633,66.24754293323345,,45.00506844809853,68.56572815149637,34.0,25.90957070512428,,165.5963542402213,Balanced
92,90133,73703,OK,Enid,"Enid, OK",Garfield County,188273.21257731025,4.250957532902197,76.07924125286804,69.90504863362668,78.58510429268473,,68.21219570926245,68.55631797768838,47.166666666666664,27.71364660591947,,263.412983550921,Balanced
93,83101,57043,SD,Marion,"Sioux Falls, SD",Turner County,278435.7622090098,5.654326929809363,85.15138706330262,42.345993515516426,75.99446826451538,,89.20270818888699,68.53891140644429,67.0,27.33482749491487,,351.8867164328458,Balanced
94,76494,43060,OH,Woodstock,"Urbana, OH",Champaign County,252429.5772631112,4.508420949156969,77.74362531187886,100.0,94.81405571910192,,19.407238131208235,68.3929838324378,24.0,30.08674606298083,,57.70305701788037,Balanced
95,77391,44905,OH,Mansfield,"Mansfield, OH",Richland County,146716.88696819046,6.658890010135424,91.64543115503095,95.84298286243632,85.27419602676565,,18.62634266829414,68.27779054250541,28.5,28.691767714627815,,54.41163015721497,Balanced
96,87086,66078,KS,Princeton,"Ottawa, KS",Franklin County,341248.53015508177,6.058820360238082,87.7662533902295,86.81102362204724,99.52262473361584,,17.163776552659275,68.25273565971038,35.0,30.77526267001745,,48.24700297326982,Balanced
