rank,region_id,region_name,state,city,metro,county_name,current_value,appreciation_pct,appreciation_score,velocity_score,distress_score,pricing_power_score,value_gap_score,composite_score,days_to_pending,price_cut_pct,sale_to_list,value_gap_pct,strategy
11,76457,43009,OH,Cable,"Urbana, OH",Champaign County,320983.2427696583,5.082534852662045,81.45501096406316,100.0,94.81405571910192,,19.407238131208235,81.89212748094536,24.0,30.08674606298083,,57.70305701788037,Fast Flip
12,78502,47244,IN,Hartsville,"Columbus, IN",Bartholomew County,263037.7556133976,7.3701560850631775,96.24344330776917,89.3584993052339,100.0,,15.428791088050694,81.48343080739977,33.166666666666664,31.708138072882107,,40.93414480943011,Fast Flip
13,77464,45142,OH,,"Wilmington, OH",Highland County,206405.94467376525,4.311901114439013,76.47321382996043,100.0,92.00653265502454,,37.95252798844442,81.37024163767242,23.166666666666668,29.67621236403808,,135.8703253320617,Fast Flip
14,76494,43060,OH,Woodstock,"Urbana, OH",Champaign County,252429.5772631112,4.508420949156969,77.74362531187886,100.0,94.81405571910192,,19.407238131208235,81.33541963311772,24.0,30.08674606298083,,57.70305701788037,Fast Flip
15,77925,46039,IN,Russiaville,"Frankfort, IN",Clinton County,214867.19507612195,3.508328161931299,71.27847963485982,98.853635942566,100.0,,19.90174545049916,81.28563179765203,26.333333333333332,35.8062459356185,,59.78737527916965,Fast Flip
16,76637,43332,OH,New Bloomington,"Marion, OH",Marion County,197664.7003416315,3.6779417614632486,72.3749545257743,97.92728114867994,100.0,,19.840944687846413,81.12283881529643,27.0,31.874184941010743,,59.53110376416123,Fast Flip
17,76504,43072,OH,Saint Paris,"Urbana, OH",Champaign County,235477.5273428773,4.180483882116784,75.62366110616686,100.0,94.81405571910192,,19.407238131208235,81.01742500226092,24.0,30.08674606298083,,57.70305701788037,Fast Flip
18,76642,43337,OH,Morral,"Marion, OH",Marion County,202841.35613223925,3.408106013081362,70.63058895845948,97.92728114867994,100.0,,19.840944687846413,80.86118398019921,27.0,31.874184941010743,,59.53110376416123,Fast Flip
19,77945,46065,IN,Rossville,"Frankfort, IN",Clinton County,283812.71639374405,3.0629340437092236,68.39920893640671,98.853635942566,100.0,,19.90174545049916,80.85374119288406,26.333333333333332,35.8062459356185,,59.78737527916965,Fast Flip
20,87078,66067,KS,Ottawa,"Ottawa, KS",Franklin County,226616.8926841015,7.642662440469857,98.00507313664241,86.81102362204724,99.52262473361584,,17.163776552659275,80.82346424924981,35.0,30.77526267001745,,48.24700297326982,Fast Flip
21,77347,44838,OH,Hayesville,"Ashland, OH",Ashland County,180737.8500417868,7.60625881410528,97.76974022491163,94.2218619731357,88.77673286226002,,19.424606102505976,80.80852624502455,29.666666666666668,29.203930703120047,,57.776261960103135,Fast Flip
22,77927,46041,IN,Frankfort,"Frankfort, IN",Clinton County,204744.26377394152,2.8000953762979917,66.70007631984106,98.853635942566,100.0,,19.90174545049916,80.59887130039921,26.333333333333332,35.8062459356185,,59.78737527916965,Fast Flip
23,77610,45349,OH,Springfield,"Springfield, OH",Clark County,179417.45038353873,8.17385510003118,100.0,89.59008800370542,94.74989790887327,,8.992592306406888,80.49363489383556,33.0,30.077364504023667,,13.805958571248794,Fast Flip
24,76509,43078,OH,,"Urbana, OH",Champaign County,230774.7356652092,3.5964387232085713,71.84807439808345,100.0,94.81405571910192,,19.407238131208235,80.45108699604842,24.0,30.08674606298083,,57.70305701788037,Fast Flip
25,77392,44906,OH,Mansfield,"Mansfield, OH",Richland County,163227.7060594445,7.565570712474064,97.50671012637758,95.84298286243632,85.27419602676565,,18.62634266829414,80.42091666091547,28.5,28.691767714627815,,54.41163015721497,Fast Flip
26,76645,43341,OH,New Bloomington,"Marion, OH",Marion County,198160.93730063413,2.9317643242678963,67.55125627098013,97.92728114867994,100.0,,19.840944687846413,80.39928407707731,27.0,31.874184941010743,,59.53110376416123,Fast Flip
27,77448,45113,OH,Clarksville,"Wilmington, OH",Clinton County,378115.55381862,4.240644544516281,76.01257246659941,100.0,92.00653265502454,,19.90174545049916,80.398606306271,23.166666666666668,29.67621236403808,,59.78737527916965,Fast Flip
28,77491,45177,OH,Wilmington,"Wilmington, OH",Clinton County,259154.6699947098,4.180982949201362,75.62688734821722,100.0,92.00653265502454,,19.90174545049916,80.34075353851368,23.166666666666668,29.67621236403808,,59.78737527916965,Fast Flip
29,76644,43340,OH,Mount Victory,"Columbus, OH",Hardin County,214053.36533463505,8.063138092448291,100.0,98.853635942566,100.0,25.78554502405153,8.623542536666728,80.18705871154174,26.333333333333332,32.47348407681053,0.997430217768835,12.250436247540817,Fast Flip
30,76514,43084,OH,Woodstock,"Urbana, OH",Champaign County,243489.0705288085,3.316384831821743,70.03765317681395,100.0,94.81405571910192,,19.407238131208235,80.17952381285798,24.0,30.08674606298083,,57.70305701788037,Fast Flip
31,77253,44638,OH,Lakeville,"Ashland, OH",Holmes County,283356.6915408267,7.277627639795154,95.64528893092847,94.2218619731357,88.77673286226002,,11.400460974701987,80.08865129453687,29.666666666666668,29.203930703120047,,23.954978495382964,Fast Flip
32,78496,47232,IN,Elizabethtown,"Columbus, IN",Bartholomew County,286736.20550808206,5.771691106816764,85.9100931666845,89.3584993052339,100.0,,15.428791088050694,79.93342828623707,33.166666666666664,31.708138072882107,,40.93414480943011,Fast Flip
33,85231,61925,IL,Dalton City,"Decatur, IL",Macon County,198539.2691488288,12.628743681417712,100.0,97.92728114867994,67.66247513034823,,68.9185652451205,79.63609544688106,27.0,26.116470999574975,,266.39028816375975,Fast Flip
34,85563,62554,IL,Oreana,"Decatur, IL",Macon County,169367.4292146725,8.737797007211457,100.0,97.92728114867994,67.66247513034823,,68.9185652451205,79.63609544688106,27.0,26.116470999574975,,266.39028816375975,Fast Flip
35,85577,62573,IL,Warrensburg,"Decatur, IL",Macon County,154972.5532646464,8.417858497968309,100.0,97.92728114867994,67.66247513034823,,68.9185652451205,79.63609544688106,27.0,26.116470999574975,,266.39028816375975,Fast Flip
36,85525,62501,IL,Oreana,"Decatur, IL",Macon County,187742.31174998,13.480058307982423,100.0,97.92728114867994,67.66247513034823,,68.9185652451205,79.63609544688106,27.0,26.116470999574975,,266.39028816375975,Fast Flip
37,77391,44905,OH,Mansfield,"Mansfield, OH",Richland County,146716.88696819046,6.658890010135424,91.64543115503095,95.84298286243632,85.27419602676565,,18.62634266829414,79.54172481521347,28.5,28.691767714627815,,54.41163015721497,Fast Flip
38,87088,66080,KS,Richmond,"Ottawa, KS",Franklin County,220600.15057387503,6.320097234366876,89.45528972251299,86.81102362204724,99.52262473361584,,17.163776552659275,79.5409967371304,35.0,30.77526267001745,,48.24700297326982,Fast Flip
39,77625,45368,OH,South Charleston,"Springfield, OH",Clark County,257158.48860458063,6.925413346856494,93.36838348529119,89.59008800370542,94.74989790887327,,8.992592306406888,79.49889241662923,33.0,30.077364504023667,,13.805958571248794,Fast Flip
40,77390,44904,OH,Lexington,"Mansfield, OH",Richland County,261778.56479548247,6.599701904761318,91.26280693408054,95.84298286243632,85.27419602676565,,18.62634266829414,79.4843311820709,28.5,28.691767714627815,,54.41163015721497,Fast Flip
41,85535,62521,IL,Decatur,"Decatur, IL",Macon County,115800.42870973784,7.700250492303315,98.37735373811726,97.92728114867994,67.66247513034823,,68.9185652451205,79.39269850759865,27.0,26.116470999574975,,266.39028816375975,Fast Flip
42,87086,66078,KS,Princeton,"Ottawa, KS",Franklin County,341248.53015508177,6.058820360238082,87.7662533902295,86.81102362204724,99.52262473361584,,17.163776552659275,79.28764128728787,35.0,30.77526267001745,,48.24700297326982,Fast Flip
43,77377,44875,OH,Shelby,"Mansfield, OH",Richland County,177843.43679035327,6.375863755554878,89.81579495561358,95.84298286243632,85.27419602676565,,18.62634266829414,79.26727938530087,28.5,28.691767714627815,,54.41163015721497,Fast Flip
44,77444,45107,OH,Blanchester,"Wilmington, OH",Clinton County,258156.56986376765,3.0536284684479678,68.33905261847207,100.0,92.00653265502454,,19.90174545049916,79.2475783290519,23.166666666666668,29.67621236403808,,59.78737527916965,Fast Flip
45,88020,68456,NE,Utica,"Lincoln, NE",Seward County,233332.34215477228,6.065176765437124,87.80734466307824,93.52709587772117,81.39407572968189,,59.191980023955345,79.21370319028239,30.166666666666668,28.124392095069688,,225.39332329470403,Fast Flip
46,77337,44822,OH,Butler,"Mansfield, OH",Richland County,248206.4207513882,6.239382097858917,88.93350302178891,95.84298286243632,85.27419602676565,,18.62634266829414,79.13493559522716,28.5,28.691767714627815,,54.41163015721497,Fast Flip
47,77478,45159,OH,New Vienna,"Wilmington, OH",Clinton County,246732.0546460568,2.932200025570228,67.55407288202584,100.0,92.00653265502454,,19.90174545049916,79.12983136858497,23.166666666666668,29.67621236403808,,59.78737527916965,Fast Flip
48,77393,44907,OH,Mansfield,"Mansfield, OH",Richland County,167439.49317577953,6.193983227674426,88.64001994395467,95.84298286243632,85.27419602676565,,18.62634266829414,79.09091313355204,28.5,28.691767714627815,,54.41163015721497,Fast Flip
49,87957,68360,NE,Garland,"Lincoln, NE",Seward County,424966.73347010073,5.926403271115259,86.91023704630531,93.52709587772117,81.39407572968189,,59.191980023955345,79.07913704776645,30.166666666666668,28.124392095069688,,225.39332329470403,Fast Flip
50,87087,66079,KS,Rantoul,"Ottawa, KS",Franklin County,339679.9180312953,5.833056110542466,86.30679004683903,86.81102362204724,99.52262473361584,,17.163776552659275,79.0687217857793,35.0,30.77526267001745,,48.24700297326982,Fast Flip
51,77389,44903,OH,Mansfield,"Mansfield, OH",Richland County,199651.4666677481,6.096115385194764,88.00734878902934,95.84298286243632,85.27419602676565,,18.62634266829414,78.99601246031322,28.5,28.691767714627815,,54.41163015721497,Fast Flip
52,87051,66033,KS,Greeley,"Ottawa, KS",Anderson County,213033.37228976903,5.789006650241449,86.0220302910666,86.81102362204724,99.52262473361584,,16.47177628687434,78.99140780912421,35.0,30.77526267001745,,45.3302639594555,Fast Flip
53,87979,68405,NE,Milford,"Lincoln, NE",Seward County,296366.8826869985,5.806963538167807,86.13811341638528,93.52709587772117,81.39407572968189,,59.191980023955345,78.96331850327844,30.166666666666668,28.124392095069688,,225.39332329470403,Fast Flip
54,85554,62544,IL,Macon,"Decatur, IL",Macon County,143095.4720208086,7.2538882700969785,95.49182468707058,97.92728114867994,67.66247513034823,,68.9185652451205,78.95986914994165,27.0,26.116470999574975,,266.39028816375975,Fast Flip
55,77101,44270,OH,Rittman,"Wooster, OH",Wayne County,198100.90131685915,5.816056992138856,86.19689846651364,92.13756368689208,86.58968375698515,,42.54077511900112,78.95214175558561,31.166666666666668,28.884126613014388,,155.20950780410354,Fast Flip
56,88001,68434,NE,Seward,"Lincoln, NE",Seward County,296567.7536327342,5.773362541808608,85.92089823482414,93.52709587772117,81.39407572968189,,59.191980023955345,78.93073622604427,30.166666666666668,28.124392095069688,,225.39332329470403,Fast Flip
57,77326,44805,OH,Ashland,"Ashland, OH",Ashland County,221391.1752284736,5.665176159209002,85.22152240419099,94.2218619731357,88.77673286226002,,19.424606102505976,78.92629357191645,29.666666666666668,29.203930703120047,,57.776261960103135,Fast Flip
58,87084,66076,KS,Pomona,"Ottawa, KS",Franklin County,279624.716897023,5.682404251604607,85.33289419738601,86.81102362204724,99.52262473361584,,17.163776552659275,78.92263740836135,35.0,30.77526267001745,,48.24700297326982,Fast Flip
59,77349,44840,OH,Jeromesville,"Ashland, OH",Ashland County,277936.0729592755,5.602807036461205,84.81833435057952,94.2218619731357,88.77673286226002,,19.424606102505976,78.86581536387473,29.666666666666668,29.203930703120047,,57.776261960103135,Fast Flip
60,87099,66095,KS,Williamsburg,"Ottawa, KS",Franklin County,267142.89750572504,5.54396499507497,84.43794727614564,86.81102362204724,99.52262473361584,,17.163776552659275,78.7883953701753,35.0,30.77526267001745,,48.24700297326982,Fast Flip
61,85536,62522,IL,Decatur,"Decatur, IL",Macon County,84273.10322984788,7.0759064732371355,94.34125320085023,97.92728114867994,67.66247513034823,,68.9185652451205,78.78728342700859,27.0,26.116470999574975,,266.39028816375975,Fast Flip
62,77370,44864,OH,Perrysville,"Ashland, OH",Ashland County,236793.909909806,5.5011924785276785,84.16144238181673,94.2218619731357,88.77673286226002,,19.424606102505976,78.7672815685603,29.666666666666668,29.203930703120047,,57.776261960103135,Fast Flip
63,77077,44230,OH,Doylestown,"Wooster, OH",Wayne County,274366.6975131913,5.569490340578763,84.60295704248547,92.13756368689208,86.58968375698515,,42.54077511900112,78.71305054198139,31.166666666666668,28.884126613014388,,155.20950780410354,Fast Flip
64,77461,45135,OH,Leesburg,"Washington Court House, OH",Highland County,252044.31409676213,4.867652623927649,80.0658949441144,85.14358499305233,100.0,,37.95252798844442,78.7077653886077,36.2,37.04672739352265,,135.8703253320617,Fast Flip
65,78575,47385,IN,Spiceland,"New Castle, IN",Henry County,203110.780021042,7.988077800587579,100.0,87.96896711440482,91.25284831430551,,0.7338328454760233,78.63904221089184,34.166666666666664,29.566003894448073,,-21.004210031911295,Fast Flip
66,85141,61756,IL,Maroa,"Decatur, IL",Macon County,150777.85153670583,6.899955508788919,93.20381012386797,97.92728114867994,67.66247513034823,,68.9185652451205,78.61666696546126,27.0,26.116470999574975,,266.39028816375975,Fast Flip
67,75638,40342,KY,Lawrenceburg,"Frankfort, KY",Anderson County,255456.00971913707,7.568076728798786,97.52291038380896,84.26354793886057,94.67601582945326,,16.47177628687434,78.61327110787958,36.833333333333336,30.06656100120014,,45.3302639594555,Fast Flip
68,77224,44606,OH,Apple Creek,"Wooster, OH",Wayne County,312956.5272558765,5.371609672806901,83.32374839289623,92.13756368689208,86.58968375698515,,42.54077511900112,78.521169244543,31.166666666666668,28.884126613014388,,155.20950780410354,Fast Flip
69,87096,66092,KS,Wellsville,"Ottawa, KS",Franklin County,333402.2216265521,5.265601911795454,82.63845636140898,86.81102362204724,99.52262473361584,,17.163776552659275,78.5184717329648,35.0,30.77526267001745,,48.24700297326982,Fast Flip
70,85546,62535,IL,Forsyth,"Decatur, IL",Macon County,305371.7584146865,6.7442233856580405,92.19707267361036,97.92728114867994,67.66247513034823,,68.9185652451205,78.46565634792262,27.0,26.116470999574975,,266.39028816375975,Fast Flip
71,78563,47368,IN,Parker City,"Muncie, IN",Randolph County,166831.3254713513,9.816641347951172,100.0,89.82167670217693,85.89990932092816,,10.13044320510503,78.41908633624922,32.833333333333336,28.78326345206875,,18.601930873906834,Fast Flip
72,76529,43113,OH,Circleville,"Columbus, OH",Pickaway County,276692.0326113889,5.7691746051746815,85.89382512643829,98.853635942566,100.0,25.78554502405153,15.279038774372683,78.40390729239277,26.333333333333332,32.47348407681053,0.997430217768835,40.30294791932752,Fast Flip
73,77486,45169,OH,Sabina,"Wilmington, OH",Clinton County,203153.0095815209,2.173059282848437,62.64657274429178,100.0,92.00653265502454,,19.90174545049916,78.39370634792486,23.166666666666668,29.67621236403808,,59.78737527916965,Fast Flip
74,77352,44843,OH,Lucas,"Mansfield, OH",Richland County,248319.9913208366,5.418308642972203,83.62563602666567,95.84298286243632,85.27419602676565,,18.62634266829414,78.33875554595868,28.5,28.691767714627815,,54.41163015721497,Fast Flip
75,76630,43322,OH,Green Camp,"Marion, OH",Marion County,146163.12905970242,0.8039057551588404,53.79561698920304,97.92728114867994,100.0,,19.840944687846413,78.33593818481074,27.0,31.874184941010743,,59.53110376416123,Fast Flip
76,78250,46764,IN,Larwill,"Fort Wayne, IN",Whitley County,314205.2870523955,5.623064205454505,84.94928774832272,92.83232978230662,98.12144512503946,31.35795959009002,45.330893817017305,78.30220647618445,30.666666666666668,30.570373365650845,0.9953697503807503,166.9696883445628,Fast Flip
77,77585,45323,OH,Enon,"Springfield, OH",Clark County,234941.5813307895,5.685401400198191,85.35226940188772,89.59008800370542,94.74989790887327,,8.992592306406888,78.29647530411872,33.0,30.077364504023667,,13.805958571248794,Fast Flip
78,79769,49457,MI,Twin Lake,"Muskegon, MI",Muskegon County,265152.6838167818,3.533838307760351,71.44339114220539,96.53774895785085,89.92665220177297,,26.081062867125986,78.29043700037815,28.0,29.372079148978386,,85.83282219438695,Fast Flip
79,79773,49461,MI,Whitehall,"Muskegon, MI",Muskegon County,315024.9512922952,3.530745433110193,71.42339711222192,96.53774895785085,89.92665220177297,,26.081062867125986,78.28743789588063,28.0,29.372079148978386,,85.83282219438695,Fast Flip
80,78552,47354,IN,,"New Castle, IN",Randolph County,196125.1100462236,7.092293229319696,94.44718613687452,87.96896711440482,91.25284831430551,,10.13044320510503,78.2759506494045,34.166666666666664,29.566003894448073,,18.601930873906834,Fast Flip
81,79732,49415,MI,Fruitport,"Muskegon, MI",Muskegon County,318659.5118090338,3.505634212224356,71.26106447346237,96.53774895785085,89.92665220177297,,26.081062867125986,78.26308800006669,28.0,29.372079148978386,,85.83282219438695,Fast Flip
82,78228,46723,IN,Churubusco,"Fort Wayne, IN",Whitley County,288116.8967582829,5.580087815839706,84.67146490720137,92.83232978230662,98.12144512503946,31.35795959009002,45.330893817017305,78.26053305001625,30.666666666666668,30.570373365650845,0.9953697503807503,166.9696883445628,Fast Flip
83,77607,45346,OH,New Madison,"Greenville, OH",Darke County,201106.94084384016,8.926743721427885,100.0,90.05326540064844,82.74281545710247,,20.601408664393443,78.23441718772226,32.666666666666664,28.3216133098457,,62.73641315299382,Fast Flip
84,77612,45351,OH,Osgood,"Greenville, OH",Darke County,268193.92815049045,13.816138527189267,100.0,90.05326540064844,82.74281545710247,,20.601408664393443,78.23441718772226,32.666666666666664,28.3216133098457,,62.73641315299382,Fast Flip
85,77566,45303,OH,Ansonia,"Greenville, OH",Darke County,172831.41725472538,8.574379418413907,100.0,90.05326540064844,82.74281545710247,,20.601408664393443,78.23441718772226,32.666666666666664,28.3216133098457,,62.73641315299382,Fast Flip
