rank,region_id,region_name,state,city,metro,county_name,current_value,appreciation_pct,appreciation_score,velocity_score,distress_score,pricing_power_score,value_gap_score,composite_score,days_to_pending,price_cut_pct,sale_to_list,value_gap_pct,strategy
337,84777,61039,IL,German Valley,"Freeport, IL",Stephenson County,204896.64446400912,11.000325376579537,100.0,84.4951366373321,44.36558217626063,,40.63424236462026,64.20594752200701,36.666666666666664,22.70985263170134,,147.1735882520932,Value-Add Flip
338,84784,61048,IL,,"Freeport, IL",Stephenson County,200675.60872871065,8.436419443730534,100.0,84.4951366373321,44.36558217626063,,40.63424236462026,64.20594752200701,36.666666666666664,22.70985263170134,,147.1735882520932,Value-Add Flip
339,84796,61062,IL,Pearl City,"Freeport, IL",Stephenson County,210360.68692504909,10.6143820254017,100.0,84.4951366373321,44.36558217626063,,40.63424236462026,64.20594752200701,36.666666666666664,22.70985263170134,,147.1735882520932,Value-Add Flip
340,84802,61070,IL,Rock City,"Freeport, IL",Stephenson County,212912.42176161497,13.580519563119939,100.0,84.4951366373321,44.36558217626063,,40.63424236462026,64.20594752200701,36.666666666666664,22.70985263170134,,147.1735882520932,Value-Add Flip
341,84794,61060,IL,Orangeville,"Freeport, IL",Stephenson County,198832.9036949101,8.293977970093454,100.0,84.4951366373321,44.36558217626063,,40.63424236462026,64.20594752200701,36.666666666666664,22.70985263170134,,147.1735882520932,Value-Add Flip
342,77733,45657,OH,Otway,"Portsmouth, OH",Scioto County,147340.7271883254,6.90901595811873,93.26238181397983,74.07364520611394,60.03042889993849,,41.0638537399047,64.19869144937593,44.166666666666664,25.000465147454992,,148.9843740581495,Value-Add Flip
343,77269,44657,OH,Minerva,"Salem, OH",Columbiana County,181532.26331774032,4.405124201898326,77.0758587530959,80.09495136637331,78.34547004483657,,38.97460049399542,64.19595152569615,39.833333333333336,27.678605777432175,,140.17829875242745,Value-Add Flip
344,77353,44844,OH,McCutchenville,"Tiffin, OH",Wyandot County,192570.8614496316,7.255889321572376,95.504760576081,97.00092635479388,67.88773228360083,,18.758619777240465,64.19353049826961,27.666666666666668,26.14940951877054,,54.96917012269559,Value-Add Flip
345,70400,29320,SC,Spartanburg,"Spartanburg, SC",Spartanburg County,120410.41965402836,6.100788146397177,88.03755606806722,62.262621584066686,100.0,57.374314332003095,16.93868867926183,64.18960157424273,52.666666666666664,31.068293907115454,0.9857498899293652,47.29827128292843,Value-Add Flip
346,79207,48437,MI,Genesee,"Flint, MI",Genesee County,148397.78496932483,4.9668323659743905,80.7070469339414,90.74803149606299,68.36944686673179,20.46506785227146,54.56907869249058,64.17488568220452,32.166666666666664,26.2198488580507,0.9993975282715953,205.9080754744553,Value-Add Flip
347,87207,66523,KS,Osage City,"Topeka, KS",Osage County,185568.9716870938,5.32039404257733,82.99266260305362,97.2325150532654,67.47717143595477,,31.325976728067545,64.15997137796106,27.5,26.089374726685726,,107.93981497848823,Value-Add Flip
348,78575,47385,IN,Spiceland,"New Castle, IN",Henry County,203110.780021042,7.988077800587579,100.0,87.96896711440482,91.25284831430551,,0.7338328454760233,64.12937294139083,34.166666666666664,29.566003894448073,,-21.004210031911295,Value-Add Flip
349,77571,45308,OH,Bradford,"Greenville, OH",Darke County,202794.8790196552,5.732897248239824,85.65930848922537,90.05326540064844,82.74281545710247,,20.601408664393443,64.12173218992245,32.666666666666664,28.3216133098457,,62.73641315299382,Value-Add Flip
350,88096,68663,NE,Silver Creek,"Grand Island, NE",Merrick County,210341.6919535944,7.094482806362637,94.46134075806016,,78.34297015701482,,39.28488145744232,64.10514958527858,,27.678240228095273,,141.48611413354283,Value-Add Flip
351,80884,52214,IA,Central City,"Cedar Rapids, IA",Linn County,276702.22223246493,5.984871125168594,87.28820516956925,82.64242704955997,80.96031652921984,41.28808631977306,29.968244427022295,64.0957527103918,38.0,28.060965093776414,0.9916979664451544,102.21705594416537,Value-Add Flip
352,84876,61277,IL,Prophetstown,"Sterling, IL",Whiteside County,158231.70061676265,8.28659080303525,100.0,88.66373320981936,58.827092970869025,,26.0886173147512,64.08713290433451,33.666666666666664,24.824505791554227,,85.86466373145815,Value-Add Flip
353,84870,61270,IL,Morrison,"Sterling, IL",Whiteside County,161109.15089683238,8.58509379321756,100.0,88.66373320981936,58.827092970869025,,26.0886173147512,64.08713290433451,33.666666666666664,24.824505791554227,,85.86466373145815,Value-Add Flip
354,84855,61250,IL,Erie,"Sterling, IL",Whiteside County,170253.56216453036,10.428303894688007,100.0,88.66373320981936,58.827092970869025,,26.0886173147512,64.08713290433451,33.666666666666664,24.824505791554227,,85.86466373145815,Value-Add Flip
355,84840,61230,IL,Albany,"Sterling, IL",Whiteside County,164236.2390123928,9.44686826874476,100.0,88.66373320981936,58.827092970869025,,26.0886173147512,64.08713290433451,33.666666666666664,24.824505791554227,,85.86466373145815,Value-Add Flip
356,76645,43341,OH,New Bloomington,"Marion, OH",Marion County,198160.93730063413,2.9317643242678963,67.55125627098013,97.92728114867994,100.0,,19.840944687846413,64.03714241200862,27.0,31.874184941010743,,59.53110376416123,Value-Add Flip
357,68999,26374,WV,Independence,"Morgantown, WV",Preston County,192796.58900321543,4.7589543712917,79.36321010616221,85.88466882816118,52.56766214963085,,53.114861089988175,64.01575055318794,35.666666666666664,23.909212406720137,,199.7786367653775,Value-Add Flip
358,78240,46745,IN,Hoagland,"Fort Wayne, IN",Allen County,304458.617474076,6.080110022204225,87.90388138613518,92.83232978230662,98.12144512503946,31.35795959009002,15.10412004563958,64.00483278881107,30.666666666666668,30.570373365650845,0.9953697503807503,39.56567612108054,Value-Add Flip
359,63924,15142,PA,Presto,"Pittsburgh, PA",Allegheny County,659066.276827769,7.449232682151691,96.75463759528964,82.87401574803148,81.84528616602078,42.59762097760563,18.481860003443842,63.9989271417331,37.833333333333336,28.19037092594802,0.9912137502361746,53.80264451627635,Value-Add Flip
360,79209,48439,MI,Grand Blanc,"Flint, MI",Genesee County,282787.7977203477,4.8538184840930745,79.97646351286201,90.74803149606299,68.36944686673179,20.46506785227146,54.56907869249058,63.992239826934664,32.166666666666664,26.2198488580507,0.9993975282715953,205.9080754744553,Value-Add Flip
361,76529,43113,OH,Circleville,"Columbus, OH",Pickaway County,276692.0326113889,5.7691746051746815,85.89382512643829,98.853635942566,100.0,25.78554502405153,15.279038774372683,63.98909312019537,26.333333333333332,32.47348407681053,0.997430217768835,40.30294791932752,Value-Add Flip
362,76988,44085,OH,,"Ashtabula, OH",Ashtabula County,241082.2745319643,6.320886810085858,89.46039397095018,87.04261232051874,64.35420942947407,,32.77127191976064,63.985150206650324,34.833333333333336,25.632715559542063,,114.03164626891096,Value-Add Flip
363,76816,43734,OH,Duncan Falls,"Zanesville, OH",Muskingum County,210896.51829552185,3.209831525790294,69.34883444453179,82.41083835108847,100.0,,27.132862089505966,63.98204988617271,38.166666666666664,32.68581936009434,,90.2660919173912,Value-Add Flip
364,77927,46041,IN,Frankfort,"Frankfort, IN",Clinton County,204744.26377394152,2.8000953762979917,66.70007631984106,98.853635942566,100.0,,19.90174545049916,63.97850083396995,26.333333333333332,35.8062459356185,,59.78737527916965,Value-Add Flip
365,76951,44032,OH,Dorset,"Ashtabula, OH",Ashtabula County,182741.7428991507,6.315510221488478,89.42563676744722,87.04261232051874,64.35420942947407,,32.77127191976064,63.97646090577459,34.833333333333336,25.632715559542063,,114.03164626891096,Value-Add Flip
366,64207,15636,PA,Harrison City,"Pittsburgh, PA",Westmoreland County,409995.68566892686,7.608587535334835,97.78479435007137,82.87401574803148,81.84528616602078,42.59762097760563,17.35142186397199,63.973856795560565,37.833333333333336,28.19037092594802,0.9912137502361746,49.03791654270944,Value-Add Flip
367,77619,45360,OH,Port Jefferson,"Sidney, OH",Shelby County,127917.16955734034,6.323397589349532,89.47662501861879,78.70541917554422,64.58292431722332,,37.51612986715935,63.970586461220826,40.833333333333336,25.666159690446054,,134.0309338045691,Value-Add Flip
368,65171,17760,PA,North Bend,"Lock Haven, PA",Clinton County,118291.67009157728,7.932451572290169,99.87842826605247,60.178323297823056,87.48390410617462,,19.90174545049916,63.96857274504629,54.166666666666664,29.014885142595077,,59.78737527916965,Value-Add Flip
369,75648,40358,KY,Olympia,"Mount Sterling, KY",Bath County,196041.8942528415,9.898594343095853,100.0,59.25196850393699,77.32192804811699,,28.462304969752335,63.96775712765203,54.833333333333336,27.528937022324502,,95.86961276438663,Value-Add Flip
370,76982,44076,OH,Orwell,"Ashtabula, OH",Ashtabula County,222916.7526796112,6.305207891773216,89.35903688464371,87.04261232051874,64.35420942947407,,32.77127191976064,63.95981093507371,34.833333333333336,25.632715559542063,,114.03164626891096,Value-Add Flip
371,84700,60913,IL,Bonfield,"Kankakee, IL",Kankakee County,296582.9454933128,5.248053549735878,82.52501417028694,86.3478462251042,76.61164012677037,,30.19869245661645,63.95543161584555,35.333333333333336,27.425074250404368,,103.1883803667239,Value-Add Flip
372,80810,52045,IA,,"Dubuque, IA",Dubuque County,310551.27134287806,6.216720998033609,88.78700930296257,95.84298286243632,69.284160106544,,24.06293942985177,63.94576663387783,28.5,26.353603987124025,,77.32655470399243,Value-Add Flip
373,65150,17728,PA,Cogan Station,"Williamsport, PA",Lycoming County,273144.8927432688,5.343716474135148,83.14343153118664,83.80037054191754,89.26847880701163,,20.941427905506025,63.944966201863124,37.166666666666664,29.275836891255075,,64.16957356497093,Value-Add Flip
374,63847,15031,PA,Cuddy,"Pittsburgh, PA",Allegheny County,134377.41200248222,7.405192573340377,96.46993829265116,82.87401574803148,81.84528616602078,42.59762097760563,18.481860003443842,63.92775231607347,37.833333333333336,28.19037092594802,0.9912137502361746,53.80264451627635,Value-Add Flip
375,76873,43844,OH,Warsaw,"Coshocton, OH",Coshocton County,208118.230658429,6.959777344364832,93.59053112276435,93.52709587772117,63.202713034992584,,25.413693885241113,63.92066324065806,30.166666666666668,25.464336506776892,,83.01990254345993,Value-Add Flip
376,76866,43830,OH,Frazeysburg,"Zanesville, OH",Muskingum County,299179.8503433999,3.16953501661119,69.08833581335882,82.41083835108847,100.0,,27.132862089505966,63.91692522837947,38.166666666666664,32.68581936009434,,90.2660919173912,Value-Add Flip
377,79626,49240,MI,Grass Lake,"Jackson, MI",Jackson County,330828.4636798208,6.084850984473239,87.93452955409514,87.73737841593329,84.3666240696784,,17.564801056601144,63.90876422899974,34.333333333333336,28.559056828876933,,49.93729685605614,Value-Add Flip
378,90138,73718,OK,Ames,"Enid, OK",Major County,161806.37052173613,4.845049809813968,79.91977801594327,69.90504863362668,78.58510429268473,,40.775002869556936,63.876473374956,47.166666666666664,27.71364660591947,,147.7668852154799,Value-Add Flip
379,65158,17740,PA,Jersey Shore,"Williamsport, PA",Lycoming County,210775.8233341025,5.294553744386782,82.82561681062975,83.80037054191754,89.26847880701163,,20.941427905506025,63.86551252172391,37.166666666666664,29.275836891255075,,64.16957356497093,Value-Add Flip
380,78533,47327,IN,,"Richmond, IN",Wayne County,176294.13504280066,7.523427069092669,97.23427061146327,75.2315886984715,50.619070038608626,,42.54077511900112,63.85231374510855,43.333333333333336,23.624276999668904,,155.20950780410354,Value-Add Flip
381,90181,73773,OK,Waukomis,"Enid, OK",Garfield County,141202.9050052958,0.580134603266811,52.34903811794689,69.90504863362668,78.58510429268473,,68.21219570926245,63.84308661038328,47.166666666666664,27.71364660591947,,263.412983550921,Value-Add Flip
382,76514,43084,OH,Woodstock,"Urbana, OH",Champaign County,243489.0705288085,3.316384831821743,70.03765317681395,100.0,94.81405571910192,,19.407238131208235,63.82403397082593,24.0,30.08674606298083,,57.70305701788037,Value-Add Flip
383,85019,61491,IL,Wyoming,"Peoria, IL",Stark County,130029.07841164296,12.782093495515051,100.0,100.0,69.76764918621011,28.232351592901068,22.47693653134891,63.80761670901441,25.166666666666668,26.424302804460005,0.9965254815758762,70.64164899107529,Value-Add Flip
384,85012,61483,IL,Toulon,"Peoria, IL",Stark County,136554.78464368774,9.239916227804065,100.0,100.0,69.76764918621011,28.232351592901068,22.47693653134891,63.80761670901441,25.166666666666668,26.424302804460005,0.9965254815758762,70.64164899107529,Value-Add Flip
385,82539,55982,MN,Waltham,"Austin, MN",Mower County,282024.75952079106,6.722526946030091,92.05681504485928,75.46317739694302,72.21425601159228,,30.088389649830322,63.79862898553231,43.166666666666664,26.782061058607347,,102.7234607477677,Value-Add Flip
386,78218,46702,IN,Andrews,"Huntington, IN",Huntington County,188930.3861474557,5.286199604209755,82.77161108842016,81.71607225567392,89.40980808527637,,21.860916533425577,63.7975043608678,38.666666666666664,29.296502948149605,,68.04516218309014,Value-Add Flip
387,85560,62550,IL,Moweaqua,"Taylorville, IL",Shelby County,158520.678702353,9.760624044501766,100.0,76.15794349235756,52.46988472142383,,37.51612986715935,63.79670093492824,42.666666666666664,23.894914775548894,,134.0309338045691,Value-Add Flip
388,85526,62510,IL,Assumption,"Taylorville, IL",Shelby County,126237.10108172834,11.080564488692726,100.0,76.15794349235756,52.46988472142383,,37.51612986715935,63.79670093492824,42.666666666666664,23.894914775548894,,134.0309338045691,Value-Add Flip
389,78221,46705,IN,Ashley,"Auburn, IN",De Kalb County,188556.7712871124,6.985616266012262,93.75756801646212,94.68503937007874,68.56226703738137,,19.76551415644098,63.79597985621386,29.333333333333332,26.248044237422786,,59.21316866404472,Value-Add Flip
390,77351,44842,OH,Loudonville,"Ashland, OH",Ashland County,228298.966668068,4.579319664607879,78.20195330859924,94.2218619731357,88.77673286226002,,19.424606102505976,63.79526572119867,29.666666666666668,29.203930703120047,,57.776261960103135,Value-Add Flip
391,80792,52001,IA,Dubuque,"Dubuque, IA",Dubuque County,200932.0619736378,6.101634162139842,88.0430251756253,95.84298286243632,69.284160106544,,24.06293942985177,63.75977060204352,28.5,26.353603987124025,,77.32655470399243,Value-Add Flip
392,79754,49441,MI,Roosevelt Park,"Muskegon, MI",Muskegon County,244390.8890470448,3.1665880378446953,69.0692849340046,96.53774895785085,89.92665220177297,,26.081062867125986,63.75357973431487,28.0,29.372079148978386,,85.83282219438695,Value-Add Flip
393,64228,15668,PA,Murrysville,"Pittsburgh, PA",Westmoreland County,349767.5065295824,7.464408500533692,96.8527423690275,82.87401574803148,81.84528616602078,42.59762097760563,17.35142186397199,63.74084380029959,37.833333333333336,28.19037092594802,0.9912137502361746,49.03791654270944,Value-Add Flip
394,74425,37694,TN,Watauga,"Johnson City, TN",Carter County,233995.1207513051,6.32237096442025,89.46998835469296,74.30523390458544,100.0,,10.87325268707903,63.73159534613081,44.0,34.38620814854661,,21.73282764234553,Value-Add Flip
395,65140,17701,PA,Williamsport,"Williamsport, PA",Lycoming County,192277.98667751308,5.205817454832727,82.25197699827136,83.80037054191754,89.26847880701163,,20.941427905506025,63.722102568634305,37.166666666666664,29.275836891255075,,64.16957356497093,Value-Add Flip
396,86569,64738,MO,Collins,,Saint Clair County,269727.36538645934,6.629265515836824,91.45392225336217,,,,63.351502606874924,63.70135621505928,,,,242.92545788526178,Value-Add Flip
397,77877,45871,OH,New Knoxville,"Sidney, OH",Shelby County,254284.2422023736,6.155688898021002,88.39246449412488,78.70541917554422,64.58292431722332,,37.51612986715935,63.699546330097355,40.833333333333336,25.666159690446054,,134.0309338045691,Value-Add Flip
398,70215,28775,NC,Scaly Mountain,,Macon County,463543.2957304004,5.755323550194988,85.80428434645472,,,,68.9185652451205,63.68071239789381,,,,266.39028816375975,Value-Add Flip
399,78546,47345,IN,Greens Fork,"Richmond, IN",Wayne County,239891.95699337576,7.410387536174341,96.50352136807905,75.2315886984715,50.619070038608626,,42.54077511900112,63.6696264342625,43.333333333333336,23.624276999668904,,155.20950780410354,Value-Add Flip
400,65155,17737,PA,Hughesville,"Williamsport, PA",Lycoming County,244192.6984890616,5.166576368642301,81.99830119739957,83.80037054191754,89.26847880701163,,20.941427905506025,63.65868361841636,37.166666666666664,29.275836891255075,,64.16957356497093,Value-Add Flip
401,78670,47564,IN,Otwell,"Jasper, IN",Pike County,216669.0727277009,5.703116694202479,85.46679073222016,60.178323297823056,64.16306735023399,,51.72278173380417,63.65675508122634,54.166666666666664,25.604765561261345,,193.9111069835764,Value-Add Flip
402,84773,61032,IL,Freeport,"Freeport, IL",Stephenson County,121684.458082732,7.607962219875251,97.78075196961234,84.4951366373321,44.36558217626063,,40.63424236462026,63.65113551441009,36.666666666666664,22.70985263170134,,147.1735882520932,Value-Add Flip
403,64664,16635,PA,Duncansville,"Altoona, PA",Blair County,224338.12678579648,5.849564156450807,86.41350706650319,66.31542380731818,86.47247323904452,,29.221939086352116,63.650669757120454,49.75,28.866987353109153,,99.07142434403646,Value-Add Flip
404,76962,44048,OH,Kingsville,"Ashtabula, OH",Ashtabula County,212136.0861222336,6.108137199810624,88.08506436081068,87.04261232051874,64.35420942947407,,32.77127191976064,63.64131780411545,34.833333333333336,25.632715559542063,,114.03164626891096,Value-Add Flip
405,70361,29206,SC,Columbia,"Columbia, SC",Richland County,380089.16225201054,6.074097825601021,87.8650152655361,71.75775822139877,97.13387933647242,45.45370748670096,18.62634266829414,63.63133520696701,45.833333333333336,30.425965278209905,0.9901576778568141,54.41163015721497,Value-Add Flip
406,78500,47240,IN,Greensburg,"Greensburg, IN",Decatur County,255912.982262591,4.504755286023414,77.71992846448228,,100.0,,36.79067162998733,63.627650023617406,,31.221922232271115,,130.97317147719127,Value-Add Flip
407,79752,49437,MI,Montague,"Muskegon, MI",Muskegon County,261918.91818728155,3.0784916813584235,68.49978199830366,96.53774895785085,89.92665220177297,,26.081062867125986,63.611204000389634,28.0,29.372079148978386,,85.83282219438695,Value-Add Flip
408,80817,52053,IA,,"Dubuque, IA",Dubuque County,323428.2154306423,6.0088254327988,87.44305888954361,95.84298286243632,69.284160106544,,24.06293942985177,63.60977903052309,28.5,26.353603987124025,,77.32655470399243,Value-Add Flip
409,87194,66507,KS,Maple Hill,"Topeka, KS",Wabaunsee County,288296.4892502585,5.207980465339557,82.26595987886624,97.2325150532654,67.47717143595477,,29.798922340300166,63.596532099972364,27.5,26.089374726685726,,101.5033736514531,Value-Add Flip
410,77250,44634,OH,Homeworth,"Salem, OH",Columbiana County,230755.76304595327,4.03407374908638,74.67718608832463,80.09495136637331,78.34547004483657,,38.97460049399542,63.59628335950332,39.833333333333336,27.678605777432175,,140.17829875242745,Value-Add Flip
411,76649,43345,OH,Ridgeway,"Bellefontaine, OH",Hardin County,231734.1969153825,7.965886959366028,100.0,81.25289485873088,83.6830189315296,,8.623542536666728,63.58042364928223,39.0,28.459095781514097,,12.250436247540817,Value-Add Flip
412,82620,56097,MN,,"Albert Lea, MN",Faribault County,181623.11660342533,9.586924350409788,100.0,60.8730893932376,59.78817687206755,,39.883141321303135,63.55938411372493,53.666666666666664,24.965041530690897,,144.0077430571138,Value-Add Flip
413,84803,61071,IL,Rock Falls,"Sterling, IL",Whiteside County,117154.56342512784,7.602751833608509,97.7470691886961,88.66373320981936,58.827092970869025,,26.0886173147512,63.52390020150853,33.666666666666664,24.824505791554227,,85.86466373145815,Value-Add Flip
414,88194,68826,NE,Central City,"Grand Island, NE",Merrick County,198094.43097879188,6.713624223010189,91.99926298370956,,78.34297015701482,,39.28488145744232,63.48963014169093,,27.678240228095273,,141.48611413354283,Value-Add Flip
415,77373,44867,OH,Republic,"Tiffin, OH",Seneca County,214316.67617641544,5.8060362117215245,86.1321186720556,97.00092635479388,67.88773228360083,,25.281407118922406,63.48106685768374,27.666666666666668,26.14940951877054,,82.46232187274236,Value-Add Flip
416,79758,49445,MI,,"Muskegon, MI",Muskegon County,281941.07285378425,2.9956659323371553,67.96435114621625,96.53774895785085,89.92665220177297,,26.081062867125986,63.47734628736778,28.0,29.372079148978386,,85.83282219438695,Value-Add Flip
417,69018,26425,WV,Rowlesburg,"Morgantown, WV",Preston County,88573.77040048917,4.424662911195966,77.20216763519532,85.88466882816118,52.56766214963085,,53.114861089988175,63.47548993544623,35.666666666666664,23.909212406720137,,199.7786367653775,Value-Add Flip
418,77585,45323,OH,Enon,"Springfield, OH",Clark County,234941.5813307895,5.685401400198191,85.35226940188772,89.59008800370542,94.74989790887327,,8.992592306406888,63.47470820940411,33.0,30.077364504023667,,13.805958571248794,Value-Add Flip
419,68029,24175,VA,Troutville,"Roanoke, VA",Botetourt County,324498.4019823705,2.980045930031476,67.86337492513807,78.2422417786012,100.0,34.52937323412631,38.3590242737605,63.47134205163377,41.166666666666664,33.11355642455492,0.9941970819961169,137.5836824403962,Value-Add Flip
420,65169,17756,PA,Muncy,"Williamsport, PA",Lycoming County,265188.46052778,5.048543305383361,81.23527104817637,83.80037054191754,89.26847880701163,,20.941427905506025,63.46792608111056,37.166666666666664,29.275836891255075,,64.16957356497093,Value-Add Flip
421,88856,71007,LA,Bethany,"Shreveport-Bossier City, LA",Caddo Parish,203499.76280778195,6.805993329425071,92.59638730722848,,,,61.26648610551445,63.465718353185736,,,,234.13724020001777,Value-Add Flip
422,64675,16648,PA,Hollidaysburg,"Altoona, PA",Blair County,238053.49325640147,5.732557631873291,85.6571130236526,66.31542380731818,86.47247323904452,,29.221939086352116,63.46157124640781,49.75,28.866987353109153,,99.07142434403646,Value-Add Flip
423,76839,43767,OH,Norwich,"Zanesville, OH",Muskingum County,270566.37359806645,2.8647370312398523,67.11795526201608,82.41083835108847,100.0,,27.132862089505966,63.42433009054378,38.166666666666664,32.68581936009434,,90.2660919173912,Value-Add Flip
424,86693,65075,MO,Saint Elizabeth,,Miller County,334296.73989086994,8.208255801259327,100.0,,,,53.61841125466482,63.4046028136662,,,,201.9010700697333,Value-Add Flip
425,80819,52056,IA,Luxemburg,"Dubuque, IA",Dubuque County,226727.0576117883,5.870089252303299,86.54619248971203,95.84298286243632,69.284160106544,,24.06293942985177,63.385562430565194,28.5,26.353603987124025,,77.32655470399243,Value-Add Flip
426,79686,49318,MI,Casnovia,"Muskegon, MI",Muskegon County,298759.6440380427,2.9348591431371758,67.57126286945724,96.53774895785085,89.92665220177297,,26.081062867125986,63.379074218178026,28.0,29.372079148978386,,85.83282219438695,Value-Add Flip
427,78815,47882,IN,Sullivan,"Terre Haute, IN",Sullivan County,170006.51961255624,10.591842626886574,100.0,73.6104678091709,65.98829805684512,,26.54921621977444,63.37653383768827,44.5,25.871662287060893,,87.80606008985056,Value-Add Flip
428,79765,49453,MI,Saugatuck,"Holland, MI",Allegan County,606449.6860690258,6.718091768627725,92.02814363718993,89.82167670217693,75.48816844872697,,17.176562487765754,63.372061726310854,32.833333333333336,27.260793148123863,,48.30089491175175,Value-Add Flip
429,74825,38456,TN,Ethridge,"Lawrenceburg, TN",Lawrence County,272160.88682491524,9.253436323204447,100.0,31.924502084298254,78.50038968784621,,41.525446619130456,63.3701149049966,74.5,27.701259103026327,,150.92995995732468,Value-Add Flip
430,84764,61019,IL,Davis,"Freeport, IL",Stephenson County,257415.5192063135,7.424966543145084,96.59776802708515,84.4951366373321,44.36558217626063,,40.63424236462026,63.355389528778296,36.666666666666664,22.70985263170134,,147.1735882520932,Value-Add Flip
431,64748,16822,PA,Beech Creek,"Lock Haven, PA",Clinton County,190525.1088438921,7.547812394919139,97.39191066832944,60.178323297823056,87.48390410617462,,19.90174545049916,63.34694334561553,54.166666666666664,29.014885142595077,,59.78737527916965,Value-Add Flip
432,78581,47393,IN,Williamsburg,"Richmond, IN",Wayne County,243089.3687456682,7.209763212019121,95.20657622600363,75.2315886984715,50.619070038608626,,42.54077511900112,63.34539014874364,43.333333333333336,23.624276999668904,,155.20950780410354,Value-Add Flip
433,85379,62260,IL,Millstadt,"St. Louis, MO-IL",Saint Clair County,294155.8967148706,6.397225825207163,89.9538910343262,,,,63.351502606874924,63.326348410300284,,,,242.92545788526178,Value-Add Flip
434,76629,43321,OH,Cardington,"Columbus, OH",Morrow County,184469.84658065,4.6795879198465755,78.85014204186369,98.853635942566,100.0,25.78554502405153,19.644436426949316,63.31952176219588,26.333333333333332,32.47348407681053,0.997430217768835,58.70283340151155,Value-Add Flip
435,77330,44813,OH,Bellville,"Mansfield, OH",Richland County,272208.8006805352,4.676493011019154,78.83013486184805,95.84298286243632,85.27419602676565,,18.62634266829414,63.29540601725413,28.5,28.691767714627815,,54.41163015721497,Value-Add Flip
436,89918,73092,OK,Verden,"Oklahoma City, OK",Grady County,131305.12225356448,14.613213251091404,100.0,59.25196850393699,87.87651021607712,42.96400065271766,21.548699650468176,63.294872329330666,54.833333333333336,29.072294479881773,0.9910782769394055,66.72918701903382,Value-Add Flip
437,75631,40328,KY,Gravel Switch,"Danville, KY",Marion County,248881.2708919441,8.98599656549296,100.0,59.715145900880024,84.33976353641187,,19.840944687846413,63.285460764375976,54.5,28.555129112585455,,59.53110376416123,Value-Add Flip
438,85186,61842,IL,Farmer City,"Bloomington, IL",Dewitt County,169581.9109640045,12.641430201730069,100.0,100.0,68.88994666525419,27.30188148359329,21.574254013492077,63.26683505896285,18.333333333333332,26.29595961572192,0.9968695341033929,66.83689710426107,Value-Add Flip
439,78583,47396,IN,Yorktown,"Muncie, IN",Delaware County,244401.53056237564,5.928182657601398,86.92173997182937,89.82167670217693,85.89990932092816,,13.460147714940529,63.24870529120464,32.833333333333336,28.78326345206875,,32.63643277875006,Value-Add Flip
440,76950,44030,OH,Conneaut,"Ashtabula, OH",Ashtabula County,147357.49443208508,5.865176292432013,86.51443243536613,87.04261232051874,64.35420942947407,,32.77127191976064,63.24865982275431,34.833333333333336,25.632715559542063,,114.03164626891096,Value-Add Flip
441,76986,44082,OH,Pierpont,"Ashtabula, OH",Ashtabula County,184129.03028300268,5.864828474072176,86.5121839476316,87.04261232051874,64.35420942947407,,32.77127191976064,63.24809770082068,34.833333333333336,25.632715559542063,,114.03164626891096,Value-Add Flip
442,64452,16115,PA,Darlington,"Pittsburgh, PA",Beaver County,204051.8729684853,6.099859387781083,88.03155206541014,82.87401574803148,81.84528616602078,42.59762097760563,24.185890279194783,63.24416332820095,37.833333333333336,28.19037092594802,0.9912137502361746,77.84478505272443,Value-Add Flip
443,78247,46760,IN,Kimmell,"Kendallville, IN",Noble County,236418.6945530756,5.773008274606535,85.91860805825327,87.04261232051874,88.68273094815231,,13.763556126995665,63.21347908402051,34.833333333333336,29.19018515139151,,33.91528077392657,Value-Add Flip
444,87931,68331,NE,Cortland,"Beatrice, NE",Gage County,314424.279258257,3.6840030779877715,72.41413818435689,,100.0,,40.40369063365486,63.20445720450294,,31.06719140922307,,146.2018267345648,Value-Add Flip
445,78519,47282,IN,Vernon,"North Vernon, IN",Jennings County,138552.31049731106,7.913284024877387,99.75451877697537,,92.01607932497409,,19.44730114890553,63.203670846465045,,29.67760833822512,,57.87192019974099,Value-Add Flip
446,77694,45503,OH,Springfield,"Springfield, OH",Clark County,188375.7089799953,5.51037521489336,84.22080460207879,89.59008800370542,94.74989790887327,,8.992592306406888,63.19184200945189,33.0,30.077364504023667,,13.805958571248794,Value-Add Flip
447,87159,66409,KS,Berryton,"Topeka, KS",Shawnee County,363946.9720227022,4.355737494031551,76.75659611572321,97.2325150532654,67.47717143595477,,33.65086684382859,63.18217728506872,27.5,26.089374726685726,,117.73908535272682,Value-Add Flip
448,78517,47280,IN,Taylorsville,"Columbus, IN",Bartholomew County,190602.24612604445,3.8747300460601917,73.64710141424378,89.3584993052339,100.0,,15.428791088050694,63.17274802135871,33.166666666666664,31.708138072882107,,40.93414480943011,Value-Add Flip
449,85578,62601,IL,Alexander,"Jacksonville, IL",Morgan County,150587.55008516845,9.544417716272408,100.0,95.14821676702176,61.13759477412126,,16.644500696357944,63.160876643967,29.0,25.162361912431635,,46.058286835584624,Value-Add Flip
450,85639,62695,IL,Woodson,"Jacksonville, IL",Morgan County,117933.4004903173,12.50466513565838,100.0,95.14821676702176,61.13759477412126,,16.644500696357944,63.160876643967,29.0,25.162361912431635,,46.058286835584624,Value-Add Flip
